chip_id,archetype,archetype_confidence,region,imagery_layer,grid_id,detector,source_run,source_pred_id,bbox_geo_wkt,preview_path,added_date,notes,training_eligible
johannesburg_G0888_v3c_p0044,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0888,v3c,cls_pv_thermal_v2,0044,"POLYGON ((28.020038455724716 -26.187762469053272, 28.020038455724716 -26.18772760033607, 28.019984811544422 -26.18772760033607, 28.019984811544422 -26.187762469053272, 28.020038455724716 -26.187762469053272))",previews/roof_shadow_dark_fixture/johannesburg_G0888_v3c_p0044.png,2026-05-13,,false
johannesburg_G0888_v3c_p0046,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v3c,cls_pv_thermal_v2,0046,"POLYGON ((28.019534200429916 -26.188695877790455, 28.019534200429916 -26.188453137874596, 28.01932230591774 -26.188453137874596, 28.01932230591774 -26.188695877790455, 28.019534200429916 -26.188695877790455))",previews/corrugated_metal_roof/johannesburg_G0888_v3c_p0046.png,2026-05-13,,false
johannesburg_G0888_v3c_p0049,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v3c,cls_pv_thermal_v2,0049,"POLYGON ((28.012720048427582 -26.192586421966553, 28.012720048427582 -26.19255691766739, 28.01265299320221 -26.19255691766739, 28.01265299320221 -26.192586421966553, 28.012720048427582 -26.192586421966553))",previews/corrugated_metal_roof/johannesburg_G0888_v3c_p0049.png,2026-05-13,,false
johannesburg_G0888_v3c_p0050,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v3c,cls_pv_thermal_v2,0050,"POLYGON ((28.015753626823425 -26.190385669469837, 28.015753626823425 -26.19029179215431, 28.0156047642231 -26.19029179215431, 28.0156047642231 -26.190385669469837, 28.015753626823425 -26.190385669469837))",previews/corrugated_metal_roof/johannesburg_G0888_v3c_p0050.png,2026-05-13,,false
johannesburg_G0888_v3c_p0051,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v3c,cls_pv_thermal_v2,0051,"POLYGON ((28.019787669181824 -26.192217618227, 28.019787669181824 -26.192138493061062, 28.01959991455078 -26.192138493061062, 28.01959991455078 -26.192217618227, 28.019787669181824 -26.192217618227))",previews/corrugated_metal_roof/johannesburg_G0888_v3c_p0051.png,2026-05-13,,false
johannesburg_G0888_v3c_p0052,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0888,v3c,cls_pv_thermal_v2,0052,"POLYGON ((28.016300797462463 -26.193008869886395, 28.016300797462463 -26.19294181466102, 28.016253858804703 -26.19294181466102, 28.016253858804703 -26.193008869886395, 28.016300797462463 -26.193008869886395))",previews/solar_thermal_water_heater/johannesburg_G0888_v3c_p0052.png,2026-05-13,,false
johannesburg_G0891_v3c_p0000,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0000,"POLYGON ((28.04484486579895 -26.185119152069092, 28.04484486579895 -26.18509232997894, 28.044791221618656 -26.18509232997894, 28.044791221618656 -26.185119152069092, 28.04484486579895 -26.185119152069092))",previews/solar_thermal_water_heater/johannesburg_G0891_v3c_p0000.png,2026-05-13,,false
johannesburg_G0891_v3c_p0001,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0001,"POLYGON ((28.04499641060829 -26.185127198696136, 28.04499641060829 -26.185099035501477, 28.044941425323486 -26.185099035501477, 28.044941425323486 -26.185127198696136, 28.04499641060829 -26.185127198696136))",previews/solar_thermal_water_heater/johannesburg_G0891_v3c_p0001.png,2026-05-13,,false
johannesburg_G0891_v3c_p0002,skylight_roof_window,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0002,"POLYGON ((28.049758672714233 -26.18520230054856, 28.049758672714233 -26.1851580440998, 28.04971307516098 -26.1851580440998, 28.04971307516098 -26.18520230054856, 28.049758672714233 -26.18520230054856))",previews/skylight_roof_window/johannesburg_G0891_v3c_p0002.png,2026-05-13,,false
johannesburg_G0891_v3c_p0003,skylight_roof_window,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0003,"POLYGON ((28.04976537823677 -26.185297518968586, 28.04976537823677 -26.185210347175595, 28.049664795398712 -26.185210347175595, 28.049664795398712 -26.185297518968586, 28.04976537823677 -26.185297518968586))",previews/skylight_roof_window/johannesburg_G0891_v3c_p0003.png,2026-05-13,,false
johannesburg_G0891_v3c_p0004,skylight_roof_window,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0004,"POLYGON ((28.044658452272415 -26.187783926725384, 28.044658452272415 -26.187728941440582, 28.044595420360565 -26.187728941440582, 28.044595420360565 -26.187783926725384, 28.044658452272415 -26.187783926725384))",previews/skylight_roof_window/johannesburg_G0891_v3c_p0004.png,2026-05-13,,false
johannesburg_G0891_v3c_p0005,skylight_roof_window,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0005,"POLYGON ((28.04461821913719 -26.187867075204853, 28.04461821913719 -26.187798678874962, 28.044548481702805 -26.187798678874962, 28.044548481702805 -26.187867075204853, 28.04461821913719 -26.187867075204853))",previews/skylight_roof_window/johannesburg_G0891_v3c_p0005.png,2026-05-13,,false
johannesburg_G0891_v3c_p0006,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0006,"POLYGON ((28.043365627527237 -26.188276112079624, 28.043365627527237 -26.18822783231735, 28.043290525674823 -26.18822783231735, 28.043290525674823 -26.188276112079624, 28.043365627527237 -26.188276112079624))",previews/pergola_carport_shadow/johannesburg_G0891_v3c_p0006.png,2026-05-13,,false
johannesburg_G0891_v3c_p0008,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0008,"POLYGON ((28.043365627527237 -26.188496053218845, 28.043365627527237 -26.18844643235206, 28.043290525674823 -26.18844643235206, 28.043290525674823 -26.188496053218845, 28.043365627527237 -26.188496053218845))",previews/pergola_carport_shadow/johannesburg_G0891_v3c_p0008.png,2026-05-13,,false
johannesburg_G0891_v3c_p0009,skylight_roof_window,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0009,"POLYGON ((28.0433589220047 -26.188606023788452, 28.0433589220047 -26.188555061817162, 28.043290525674823 -26.188555061817162, 28.043290525674823 -26.188606023788452, 28.0433589220047 -26.188606023788452))",previews/skylight_roof_window/johannesburg_G0891_v3c_p0009.png,2026-05-13,,false
johannesburg_G0891_v3c_p0022,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0022,"POLYGON ((28.04728165268898 -26.190247535705566, 28.04728165268898 -26.189959198236462, 28.047217279672623 -26.189959198236462, 28.047217279672623 -26.190247535705566, 28.04728165268898 -26.190247535705566))",previews/roof_shadow_dark_fixture/johannesburg_G0891_v3c_p0022.png,2026-05-13,,false
johannesburg_G0891_v3c_p0024,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0024,"POLYGON ((28.048958033323288 -26.192243099212654, 28.048958033323288 -26.19215458631515, 28.04883062839508 -26.19215458631515, 28.04883062839508 -26.192243099212654, 28.048958033323288 -26.192243099212654))",previews/corrugated_metal_roof/johannesburg_G0891_v3c_p0024.png,2026-05-13,,false
johannesburg_G0891_v3c_p0027,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0027,"POLYGON ((28.052466362714767 -26.193116158246994, 28.052466362714767 -26.193035691976544, 28.052337616682053 -26.193035691976544, 28.052337616682053 -26.193116158246994, 28.052466362714767 -26.193116158246994))",previews/pergola_carport_shadow/johannesburg_G0891_v3c_p0027.png,2026-05-13,,false
johannesburg_G0891_v3c_p0028,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0028,"POLYGON ((28.052514642477036 -26.19321003556251, 28.052514642477036 -26.19312956929206, 28.052384555339813 -26.19312956929206, 28.052384555339813 -26.19321003556251, 28.052514642477036 -26.19321003556251))",previews/pergola_carport_shadow/johannesburg_G0891_v3c_p0028.png,2026-05-13,,false
johannesburg_G0891_v3c_p0029,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0029,"POLYGON ((28.05255889892578 -26.193303912878033, 28.05255889892578 -26.19322344660758, 28.052431493997574 -26.19322344660758, 28.052431493997574 -26.193303912878033, 28.05255889892578 -26.193303912878033))",previews/pergola_carport_shadow/johannesburg_G0891_v3c_p0029.png,2026-05-13,,false
johannesburg_G0891_v3c_p0030,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0891,v3c,cls_pv_thermal_v2,0030,"POLYGON ((28.05255889892578 -26.193397790193554, 28.05255889892578 -26.193330734968182, 28.052479773759842 -26.193330734968182, 28.052479773759842 -26.193397790193554, 28.05255889892578 -26.193397790193554))",previews/pergola_carport_shadow/johannesburg_G0891_v3c_p0030.png,2026-05-13,,false
johannesburg_G0922_v3c_p0000,other_unknown,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0000,"POLYGON ((28.013562262058258 -26.175632178783413, 28.013562262058258 -26.175613403320302, 28.013484477996826 -26.175613403320302, 28.013484477996826 -26.175632178783413, 28.013562262058258 -26.175632178783413))",previews/other_unknown/johannesburg_G0922_v3c_p0000.png,2026-05-13,,false
johannesburg_G0922_v3c_p0001,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0001,"POLYGON ((28.012392818927765 -26.175762265920643, 28.012392818927765 -26.175732761621475, 28.012351244688034 -26.175732761621475, 28.012351244688034 -26.175762265920643, 28.012392818927765 -26.175762265920643))",previews/solar_thermal_water_heater/johannesburg_G0922_v3c_p0001.png,2026-05-13,,false
johannesburg_G0922_v3c_p0015,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0015,"POLYGON ((28.012942671775818 -26.176878064870834, 28.012942671775818 -26.176813691854473, 28.012907803058624 -26.176813691854473, 28.012907803058624 -26.176878064870834, 28.012942671775818 -26.176878064870834))",previews/solar_thermal_water_heater/johannesburg_G0922_v3c_p0015.png,2026-05-13,,false
johannesburg_G0922_v3c_p0023,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0023,"POLYGON ((28.01316261291504 -26.177409142255783, 28.01316261291504 -26.177371591329575, 28.013086169958115 -26.177371591329575, 28.013086169958115 -26.177409142255783, 28.01316261291504 -26.177409142255783))",previews/solar_thermal_water_heater/johannesburg_G0922_v3c_p0023.png,2026-05-13,,false
johannesburg_G0922_v3c_p0045,other_unknown,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0045,"POLYGON ((28.018883764743805 -26.175638884305958, 28.018883764743805 -26.17561340332031, 28.01885962486267 -26.17561340332031, 28.01885962486267 -26.175638884305958, 28.018883764743805 -26.175638884305958))",previews/other_unknown/johannesburg_G0922_v3c_p0045.png,2026-05-13,,false
johannesburg_G0922_v3c_p0055,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0055,"POLYGON ((28.01899775862694 -26.17798447608947, 28.01899775862694 -26.177780628204342, 28.01894947886467 -26.177780628204342, 28.01894947886467 -26.17798447608947, 28.01899775862694 -26.17798447608947))",previews/solar_thermal_water_heater/johannesburg_G0922_v3c_p0055.png,2026-05-13,,false
johannesburg_G0922_v3c_p0058,other_unknown,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0058,"POLYGON ((28.02181676030159 -26.175998300313942, 28.02181676030159 -26.175962090492245, 28.02178591489792 -26.175962090492245, 28.02178591489792 -26.175998300313942, 28.02181676030159 -26.175998300313942))",previews/other_unknown/johannesburg_G0922_v3c_p0058.png,2026-05-13,,false
johannesburg_G0922_v3c_p0060,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0060,"POLYGON ((28.022689819335938 -26.17608815431595, 28.022689819335938 -26.176021099090566, 28.02257850766182 -26.176021099090566, 28.02257850766182 -26.17608815431595, 28.022689819335938 -26.17608815431595))",previews/corrugated_metal_roof/johannesburg_G0922_v3c_p0060.png,2026-05-13,,false
johannesburg_G0922_v3c_p0081,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0081,"POLYGON ((28.013601154088974 -26.178899109363556, 28.013601154088974 -26.178825348615643, 28.013563603162766 -26.178825348615643, 28.013563603162766 -26.178899109363556, 28.013601154088974 -26.178899109363556))",previews/solar_thermal_water_heater/johannesburg_G0922_v3c_p0081.png,2026-05-13,,false
johannesburg_G0922_v3c_p0088,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0088,"POLYGON ((28.01322966814041 -26.179953217506412, 28.01322966814041 -26.17992237210273, 28.013185411691666 -26.17992237210273, 28.013185411691666 -26.179953217506412, 28.01322966814041 -26.179953217506412))",previews/solar_thermal_water_heater/johannesburg_G0922_v3c_p0088.png,2026-05-13,,false
johannesburg_G0922_v3c_p0097,skylight_roof_window,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0097,"POLYGON ((28.01727041602135 -26.179447621107105, 28.01727041602135 -26.17938458919525, 28.017203360795975 -26.17938458919525, 28.017203360795975 -26.179447621107105, 28.01727041602135 -26.179447621107105))",previews/skylight_roof_window/johannesburg_G0922_v3c_p0097.png,2026-05-13,,false
johannesburg_G0922_v3c_p0102,ground_road_marking,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0102,"POLYGON ((28.01994726061821 -26.17832377552987, 28.01994726061821 -26.178295612335205, 28.01983863115311 -26.178295612335205, 28.01983863115311 -26.17832377552987, 28.01994726061821 -26.17832377552987))",previews/ground_road_marking/johannesburg_G0922_v3c_p0102.png,2026-05-13,,false
johannesburg_G0922_v3c_p0120,ground_road_marking,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0120,"POLYGON ((28.019995540380478 -26.180977821350105, 28.019995540380478 -26.180745810270302, 28.01969781517983 -26.180745810270302, 28.01969781517983 -26.180977821350105, 28.019995540380478 -26.180977821350105))",previews/ground_road_marking/johannesburg_G0922_v3c_p0120.png,2026-05-13,,false
johannesburg_G0922_v3c_p0122,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0122,"POLYGON ((28.021720200777054 -26.178982257843018, 28.021720200777054 -26.17890447378159, 28.021634370088577 -26.17890447378159, 28.021634370088577 -26.178982257843018, 28.021720200777054 -26.178982257843018))",previews/solar_thermal_water_heater/johannesburg_G0922_v3c_p0122.png,2026-05-13,,false
johannesburg_G0922_v3c_p0125,ground_road_marking,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0125,"POLYGON ((28.0203415453434 -26.179131120443344, 28.0203415453434 -26.179101616144177, 28.020265102386475 -26.179101616144177, 28.020265102386475 -26.179131120443344, 28.0203415453434 -26.179131120443344))",previews/ground_road_marking/johannesburg_G0922_v3c_p0125.png,2026-05-13,,false
johannesburg_G0922_v3c_p0127,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0127,"POLYGON ((28.020247668027878 -26.179589778184894, 28.020247668027878 -26.179536134004596, 28.020200729370117 -26.179536134004596, 28.020200729370117 -26.179589778184894, 28.020247668027878 -26.179589778184894))",previews/roof_shadow_dark_fixture/johannesburg_G0922_v3c_p0127.png,2026-05-13,,false
johannesburg_G0922_v3c_p0143,ground_road_marking,A2,johannesburg,geid_2024_02,G0922,v3c,cls_pv_thermal_v2,0143,"POLYGON ((28.019890934228897 -26.181052923202515, 28.019890934228897 -26.180977821350094, 28.019770234823227 -26.180977821350094, 28.019770234823227 -26.181052923202515, 28.019890934228897 -26.181052923202515))",previews/ground_road_marking/johannesburg_G0922_v3c_p0143.png,2026-05-13,,false
johannesburg_G0923_v3c_p0014,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v3c,cls_pv_thermal_v2,0014,"POLYGON ((28.02314579486847 -26.177221387624737, 28.02314579486847 -26.17715030908584, 28.023106902837757 -26.17715030908584, 28.023106902837757 -26.177221387624737, 28.02314579486847 -26.177221387624737))",previews/solar_thermal_water_heater/johannesburg_G0923_v3c_p0014.png,2026-05-13,,false
johannesburg_G0923_v3c_p0056,ground_road_marking,A2,johannesburg,geid_2024_02,G0923,v3c,cls_pv_thermal_v2,0056,"POLYGON ((28.030914813280106 -26.176651418209076, 28.030914813280106 -26.17650389671325, 28.030784726142883 -26.17650389671325, 28.030784726142883 -26.176651418209076, 28.030914813280106 -26.176651418209076))",previews/ground_road_marking/johannesburg_G0923_v3c_p0056.png,2026-05-13,,false
johannesburg_G0923_v3c_p0059,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v3c,cls_pv_thermal_v2,0059,"POLYGON ((28.02308276295662 -26.17802068591118, 28.02308276295662 -26.1779522895813, 28.02302643656731 -26.1779522895813, 28.02302643656731 -26.17802068591118, 28.02308276295662 -26.17802068591118))",previews/solar_thermal_water_heater/johannesburg_G0923_v3c_p0059.png,2026-05-13,,false
johannesburg_G0923_v3c_p0069,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0923,v3c,cls_pv_thermal_v2,0069,"POLYGON ((28.024425208568573 -26.179379224777225, 28.024425208568573 -26.179322898387905, 28.02438497543335 -26.179322898387905, 28.02438497543335 -26.179379224777225, 28.024425208568573 -26.179379224777225))",previews/corrugated_metal_roof/johannesburg_G0923_v3c_p0069.png,2026-05-13,,false
johannesburg_G0923_v3c_p0088,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v3c,cls_pv_thermal_v2,0088,"POLYGON ((28.02633494138718 -26.1796635389328, 28.02633494138718 -26.179604530334473, 28.02629202604294 -26.179604530334473, 28.02629202604294 -26.1796635389328, 28.02633494138718 -26.1796635389328))",previews/solar_thermal_water_heater/johannesburg_G0923_v3c_p0088.png,2026-05-13,,false
johannesburg_G0923_v3c_p0089,other_unknown,A2,johannesburg,geid_2024_02,G0923,v3c,cls_pv_thermal_v2,0089,"POLYGON ((28.027291148900986 -26.179890185594555, 28.027291148900986 -26.179852634668347, 28.02724689245224 -26.179852634668347, 28.02724689245224 -26.179890185594555, 28.027291148900986 -26.179890185594555))",previews/other_unknown/johannesburg_G0923_v3c_p0089.png,2026-05-13,,false
johannesburg_G0923_v3c_p0091,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v3c,cls_pv_thermal_v2,0091,"POLYGON ((28.026951849460602 -26.180051118135456, 28.026951849460602 -26.1799894273281, 28.02689015865326 -26.1799894273281, 28.02689015865326 -26.180051118135456, 28.026951849460602 -26.180051118135456))",previews/solar_thermal_water_heater/johannesburg_G0923_v3c_p0091.png,2026-05-13,,false
johannesburg_G0923_v3c_p0093,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v3c,cls_pv_thermal_v2,0093,"POLYGON ((28.025538325309753 -26.180132925510406, 28.025538325309753 -26.18007525801658, 28.025453835725788 -26.18007525801658, 28.025453835725788 -26.180132925510406, 28.025538325309753 -26.180132925510406))",previews/solar_thermal_water_heater/johannesburg_G0923_v3c_p0093.png,2026-05-13,,false
