chip_filename,split,label,subtype,grid_id,detector,source_bucket
jhbcbd_v4_2_G0889_p0016__solar_thermal_water_heater.png,val,non_pv,solar_thermal_water_heater,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0020__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0021__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0022__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0023__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0036__other_unknown.png,val,non_pv,other_unknown,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0040__hvac_rooftop_equipment.png,val,non_pv,hvac_rooftop_equipment,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0043__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0044__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0053__ground_road_marking.png,val,non_pv,ground_road_marking,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0055__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0059__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0060__other_unknown.png,val,non_pv,other_unknown,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0061__other_unknown.png,val,non_pv,other_unknown,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0062__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0065__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0067__ground_road_marking.png,val,non_pv,ground_road_marking,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0073__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0001__ground_road_marking.png,val,non_pv,ground_road_marking,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0003__ground_road_marking.png,val,non_pv,ground_road_marking,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0006__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0010__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0011__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0012__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0013__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0018__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0037__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0050__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0055__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0057__ground_road_marking.png,val,non_pv,ground_road_marking,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0061__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0065__hvac_rooftop_equipment.png,val,non_pv,hvac_rooftop_equipment,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0890_p0071__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0890,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0892_p0013__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0892,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0892_p0036__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0892,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0892_p0037__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0892,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0892_p0038__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0892,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0892_p0039__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0892,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0892_p0041__ground_road_marking.png,val,non_pv,ground_road_marking,G0892,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0892_p0042__solar_thermal_water_heater.png,val,non_pv,solar_thermal_water_heater,G0892,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0892_p0043__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0892,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0924_p0004__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0924,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0924_p0012__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0924,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0924_p0017__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0924,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0924_p0024__solar_thermal_water_heater.png,val,non_pv,solar_thermal_water_heater,G0924,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0924_p0037__solar_thermal_water_heater.png,val,non_pv,solar_thermal_water_heater,G0924,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0924_p0056__other_unknown.png,val,non_pv,other_unknown,G0924,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0924_p0059__hvac_rooftop_equipment.png,val,non_pv,hvac_rooftop_equipment,G0924,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0924_p0060__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0924,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0924_p0073__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0924,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0924_p0080__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0924,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0924_p0085__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0924,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
