chip_id,grid_id,detector,pred_idx,label,iou_to_gt,area_m2,source_detector,chip_path,split,dup_group_id,dup_size,is_canonical
v4_2_G0775_p0057,G0775,v4_2,57,nonpv,0.0,16.001,both,chips/nonpv/v4_2_G0775_p0057.png,,,1,True
v3c_G0815_p0010,G0815,v3c,10,pv,0.3679,309.44,both,chips/pv/v3c_G0815_p0010.png,,g00215,2,True
v3c_G0815_p0046,G0815,v3c,46,nonpv,0.0,16.5,both,chips/nonpv/v3c_G0815_p0046.png,,,1,True
v4_2_G0775_p0058,G0775,v4_2,58,nonpv,0.0,637.15,both,chips/nonpv/v4_2_G0775_p0058.png,,,1,True
v4_2_G0816_p0093,G0816,v4_2,93,pv,0.4918,28.223,both,chips/pv/v4_2_G0816_p0093.png,,,1,True
v4_2_G0775_p0059,G0775,v4_2,59,nonpv,0.0,32.54,v4_2,chips/nonpv/v4_2_G0775_p0059.png,,,1,True
v3c_G0815_p0047,G0815,v3c,47,nonpv,0.0,177.657,v3c,chips/nonpv/v3c_G0815_p0047.png,,,1,True
v4_2_G0816_p0099,G0816,v4_2,99,pv,0.1444,1509.329,both,chips/pv/v4_2_G0816_p0099.png,,,1,True
v3c_G0815_p0012,G0815,v3c,12,pv,0.3364,123.409,both,chips/pv/v3c_G0815_p0012.png,,,1,True
v3c_G0815_p0013,G0815,v3c,13,pv,0.8193,33.699,both,chips/pv/v3c_G0815_p0013.png,,,1,True
v4_2_G0816_p0100,G0816,v4_2,100,pv,0.1614,349.51,both,chips/pv/v4_2_G0816_p0100.png,,,1,True
v3c_G0815_p0048,G0815,v3c,48,nonpv,0.0,12.858,both,chips/nonpv/v3c_G0815_p0048.png,,,1,True
v4_2_G0775_p0064,G0775,v4_2,64,nonpv,0.0,5285.488,v4_2,chips/nonpv/v4_2_G0775_p0064.png,,,1,True
v4_2_G0816_p0101,G0816,v4_2,101,pv,0.2048,142.511,both,chips/pv/v4_2_G0816_p0101.png,,,1,True
v3c_G0815_p0049,G0815,v3c,49,nonpv,0.0,21.894,both,chips/nonpv/v3c_G0815_p0049.png,,,1,True
v3c_G0815_p0014,G0815,v3c,14,pv,0.3602,73.209,both,chips/pv/v3c_G0815_p0014.png,,,1,True
v4_2_G0775_p0066,G0775,v4_2,66,nonpv,0.0,52.543,v4_2,chips/nonpv/v4_2_G0775_p0066.png,,,1,True
v3c_G0815_p0021,G0815,v3c,21,pv,0.9772,15.545,v3c,chips/pv/v3c_G0815_p0021.png,,,1,True
v4_2_G0816_p0103,G0816,v4_2,103,pv,0.6884,234.067,both,chips/pv/v4_2_G0816_p0103.png,,,1,True
v4_2_G0775_p0067,G0775,v4_2,67,nonpv,0.0,160.434,v4_2,chips/nonpv/v4_2_G0775_p0067.png,,,1,True
v3c_G0815_p0050,G0815,v3c,50,nonpv,0.0,13.455,both,chips/nonpv/v3c_G0815_p0050.png,,,1,True
v4_2_G0816_p0104,G0816,v4_2,104,pv,0.4008,163.29,both,chips/pv/v4_2_G0816_p0104.png,,,1,True
v4_2_G0775_p0068,G0775,v4_2,68,nonpv,0.0,43.706,both,chips/nonpv/v4_2_G0775_p0068.png,,,1,True
v3c_G0816_p0000,G0816,v3c,0,nonpv,0.0,28.962,both,chips/nonpv/v3c_G0816_p0000.png,,g00220,2,False
v3c_G0815_p0022,G0815,v3c,22,pv,0.9646,24.004,both,chips/pv/v3c_G0815_p0022.png,,,1,True
v4_2_G0775_p0072,G0775,v4_2,72,nonpv,0.0,20.022,v4_2,chips/nonpv/v4_2_G0775_p0072.png,,,1,True
v3c_G0816_p0006,G0816,v3c,6,nonpv,0.0,67.537,both,chips/nonpv/v3c_G0816_p0006.png,,,1,True
v3c_G0815_p0023,G0815,v3c,23,pv,0.3278,74.262,both,chips/pv/v3c_G0815_p0023.png,,,1,True
v4_2_G0816_p0107,G0816,v4_2,107,pv,0.4538,366.206,both,chips/pv/v4_2_G0816_p0107.png,,,1,True
v3c_G0815_p0024,G0815,v3c,24,pv,0.3858,29.577,both,chips/pv/v3c_G0815_p0024.png,,g00174,2,True
v4_2_G0816_p0108,G0816,v4_2,108,pv,0.955,3854.605,both,chips/pv/v4_2_G0816_p0108.png,,,1,True
v3c_G0816_p0009,G0816,v3c,9,nonpv,0.0,6.628,v3c,chips/nonpv/v3c_G0816_p0009.png,,,1,True
v4_2_G0775_p0078,G0775,v4_2,78,nonpv,0.0,24.798,both,chips/nonpv/v4_2_G0775_p0078.png,,,1,True
v4_2_G0775_p0079,G0775,v4_2,79,nonpv,0.0,25.216,v4_2,chips/nonpv/v4_2_G0775_p0079.png,,,1,True
v3c_G0816_p0010,G0816,v3c,10,nonpv,0.0,93.911,both,chips/nonpv/v3c_G0816_p0010.png,,,1,True
v4_2_G0816_p0109,G0816,v4_2,109,pv,0.3654,101.11,both,chips/pv/v4_2_G0816_p0109.png,,,1,True
v3c_G0815_p0027,G0815,v3c,27,pv,0.9534,10.987,v3c,chips/pv/v3c_G0815_p0027.png,,,1,True
v4_2_G0775_p0080,G0775,v4_2,80,nonpv,0.0,25.694,v4_2,chips/nonpv/v4_2_G0775_p0080.png,,,1,True
v3c_G0816_p0011,G0816,v3c,11,nonpv,0.0,576.562,both,chips/nonpv/v3c_G0816_p0011.png,,,1,True
v3c_G0815_p0028,G0815,v3c,28,pv,0.9598,10.649,both,chips/pv/v3c_G0815_p0028.png,,,1,True
v4_2_G0816_p0110,G0816,v4_2,110,pv,0.7591,561.52,both,chips/pv/v4_2_G0816_p0110.png,,,1,True
v3c_G0816_p0020,G0816,v3c,20,nonpv,0.0,18.611,both,chips/nonpv/v3c_G0816_p0020.png,,,1,True
v4_2_G0775_p0082,G0775,v4_2,82,nonpv,0.0,24.48,both,chips/nonpv/v4_2_G0775_p0082.png,,,1,True
v4_2_G0816_p0111,G0816,v4_2,111,pv,0.3554,715.912,both,chips/pv/v4_2_G0816_p0111.png,,,1,True
v3c_G0815_p0030,G0815,v3c,30,pv,0.9731,47.651,both,chips/pv/v3c_G0815_p0030.png,,,1,True
v3c_G0815_p0032,G0815,v3c,32,pv,0.8931,95.719,both,chips/pv/v3c_G0815_p0032.png,,,1,True
v4_2_G0816_p0112,G0816,v4_2,112,pv,0.1953,30.154,both,chips/pv/v4_2_G0816_p0112.png,,,1,True
v4_2_G0775_p0083,G0775,v4_2,83,nonpv,0.0,25.097,v4_2,chips/nonpv/v4_2_G0775_p0083.png,,,1,True
v3c_G0816_p0021,G0816,v3c,21,nonpv,0.0,12.301,v3c,chips/nonpv/v3c_G0816_p0021.png,,,1,True
v3c_G0815_p0033,G0815,v3c,33,pv,0.9441,93.887,both,chips/pv/v3c_G0815_p0033.png,,,1,True
v4_2_G0816_p0113,G0816,v4_2,113,pv,0.8015,180.704,both,chips/pv/v4_2_G0816_p0113.png,,,1,True
v3c_G0816_p0022,G0816,v3c,22,nonpv,0.0,13.814,both,chips/nonpv/v3c_G0816_p0022.png,,,1,True
v4_2_G0775_p0087,G0775,v4_2,87,nonpv,0.0,101.739,both,chips/nonpv/v4_2_G0775_p0087.png,,,1,True
v4_2_G0775_p0088,G0775,v4_2,88,nonpv,0.0,527.183,v4_2,chips/nonpv/v4_2_G0775_p0088.png,,,1,True
v3c_G0815_p0037,G0815,v3c,37,pv,0.9668,29.119,both,chips/pv/v3c_G0815_p0037.png,,,1,True
v3c_G0816_p0023,G0816,v3c,23,nonpv,0.0,36.604,both,chips/nonpv/v3c_G0816_p0023.png,,,1,True
v4_2_G0816_p0114,G0816,v4_2,114,pv,0.8076,302.156,both,chips/pv/v4_2_G0816_p0114.png,,,1,True
v3c_G0815_p0038,G0815,v3c,38,pv,0.4227,69.902,both,chips/pv/v3c_G0815_p0038.png,,,1,True
v3c_G0816_p0024,G0816,v3c,24,nonpv,0.0,109.536,both,chips/nonpv/v3c_G0816_p0024.png,,g00229,2,False
v4_2_G0817_p0003,G0817,v4_2,3,pv,0.2987,611.594,both,chips/pv/v4_2_G0817_p0003.png,,,1,True
v4_2_G0775_p0089,G0775,v4_2,89,nonpv,0.0,186.441,v4_2,chips/nonpv/v4_2_G0775_p0089.png,,,1,True
v3c_G0816_p0025,G0816,v3c,25,nonpv,0.0,76.474,both,chips/nonpv/v3c_G0816_p0025.png,,g00230,2,False
v4_2_G0817_p0004,G0817,v4_2,4,pv,0.3524,329.343,both,chips/pv/v4_2_G0817_p0004.png,,,1,True
v4_2_G0775_p0093,G0775,v4_2,93,nonpv,0.0,115.691,v4_2,chips/nonpv/v4_2_G0775_p0093.png,,,1,True
v3c_G0815_p0043,G0815,v3c,43,pv,0.8875,63.035,both,chips/pv/v3c_G0815_p0043.png,,,1,True
v4_2_G0817_p0009,G0817,v4_2,9,pv,0.3047,800.015,both,chips/pv/v4_2_G0817_p0009.png,,,1,True
v3c_G0815_p0044,G0815,v3c,44,pv,0.6533,53.641,both,chips/pv/v3c_G0815_p0044.png,,,1,True
v4_2_G0776_p0004,G0776,v4_2,4,nonpv,0.0,88.372,v4_2,chips/nonpv/v4_2_G0776_p0004.png,,,1,True
v3c_G0816_p0026,G0816,v3c,26,nonpv,0.0,93.233,both,chips/nonpv/v3c_G0816_p0026.png,,,1,True
v3c_G0815_p0045,G0815,v3c,45,pv,0.8937,242.741,both,chips/pv/v3c_G0815_p0045.png,,g00204,2,False
v3c_G0816_p0029,G0816,v3c,29,nonpv,0.0,11.246,v3c,chips/nonpv/v3c_G0816_p0029.png,,,1,True
v4_2_G0776_p0006,G0776,v4_2,6,nonpv,0.034,238.225,v4_2,chips/nonpv/v4_2_G0776_p0006.png,,,1,True
v4_2_G0817_p0014,G0817,v4_2,14,pv,0.6841,61.506,both,chips/pv/v4_2_G0817_p0014.png,,,1,True
v4_2_G0776_p0007,G0776,v4_2,7,nonpv,0.0,243.181,v4_2,chips/nonpv/v4_2_G0776_p0007.png,,g00195,2,True
v4_2_G0817_p0016,G0817,v4_2,16,pv,0.1486,2867.029,both,chips/pv/v4_2_G0817_p0016.png,,,1,True
v3c_G0816_p0001,G0816,v3c,1,pv,0.488,237.844,both,chips/pv/v3c_G0816_p0001.png,,g00233,2,False
v3c_G0816_p0032,G0816,v3c,32,nonpv,0.0,104.735,both,chips/nonpv/v3c_G0816_p0032.png,,,1,True
v3c_G0816_p0002,G0816,v3c,2,pv,0.8504,109.119,both,chips/pv/v3c_G0816_p0002.png,,g00234,2,True
v3c_G0816_p0033,G0816,v3c,33,nonpv,0.0,271.013,both,chips/nonpv/v3c_G0816_p0033.png,,,1,True
v4_2_G0776_p0008,G0776,v4_2,8,nonpv,0.0,29.357,both,chips/nonpv/v4_2_G0776_p0008.png,,,1,True
v4_2_G0817_p0017,G0817,v4_2,17,pv,0.264,69.528,v4_2,chips/pv/v4_2_G0817_p0017.png,,g00234,2,True
v4_2_G0817_p0038,G0817,v4_2,38,pv,0.4961,517.077,both,chips/pv/v4_2_G0817_p0038.png,,,1,True
v4_2_G0776_p0009,G0776,v4_2,9,nonpv,0.0,29.397,both,chips/nonpv/v4_2_G0776_p0009.png,,,1,True
v3c_G0816_p0003,G0816,v3c,3,pv,0.9696,65.368,both,chips/pv/v3c_G0816_p0003.png,,g00235,2,True
v3c_G0816_p0034,G0816,v3c,34,nonpv,0.0,48.169,both,chips/nonpv/v3c_G0816_p0034.png,,,1,True
v3c_G0816_p0004,G0816,v3c,4,pv,0.957,123.47,both,chips/pv/v3c_G0816_p0004.png,,,1,True
v3c_G0816_p0035,G0816,v3c,35,nonpv,0.0,18.65,both,chips/nonpv/v3c_G0816_p0035.png,,,1,True
v4_2_G0776_p0010,G0776,v4_2,10,nonpv,0.0,31.128,both,chips/nonpv/v4_2_G0776_p0010.png,,,1,True
v4_2_G0817_p0050,G0817,v4_2,50,pv,0.1405,596.564,both,chips/pv/v4_2_G0817_p0050.png,,,1,True
v4_2_G0817_p0057,G0817,v4_2,57,pv,0.6474,46.834,both,chips/pv/v4_2_G0817_p0057.png,,,1,True
v4_2_G0776_p0011,G0776,v4_2,11,nonpv,0.0,26.391,v4_2,chips/nonpv/v4_2_G0776_p0011.png,,,1,True
v3c_G0816_p0037,G0816,v3c,37,nonpv,0.0,746.863,both,chips/nonpv/v3c_G0816_p0037.png,,,1,True
v3c_G0816_p0005,G0816,v3c,5,pv,0.9704,94.628,both,chips/pv/v3c_G0816_p0005.png,,,1,True
v3c_G0816_p0007,G0816,v3c,7,pv,0.4601,231.311,both,chips/pv/v3c_G0816_p0007.png,,,1,True
v3c_G0816_p0038,G0816,v3c,38,nonpv,0.0,92.654,both,chips/nonpv/v3c_G0816_p0038.png,,,1,True
v4_2_G0776_p0012,G0776,v4_2,12,nonpv,0.0,30.949,both,chips/nonpv/v4_2_G0776_p0012.png,,,1,True
v4_2_G0817_p0058,G0817,v4_2,58,pv,0.7927,10.33,both,chips/pv/v4_2_G0817_p0058.png,,,1,True
v4_2_G0776_p0013,G0776,v4_2,13,nonpv,0.0,28.362,v4_2,chips/nonpv/v4_2_G0776_p0013.png,,,1,True
v4_2_G0817_p0059,G0817,v4_2,59,pv,0.75,5.573,both,chips/pv/v4_2_G0817_p0059.png,,,1,True
v3c_G0816_p0008,G0816,v3c,8,pv,0.424,176.334,both,chips/pv/v3c_G0816_p0008.png,,,1,True
v3c_G0816_p0040,G0816,v3c,40,nonpv,0.0,42.994,both,chips/nonpv/v3c_G0816_p0040.png,,,1,True
v4_2_G0817_p0062,G0817,v4_2,62,pv,0.3004,74.341,both,chips/pv/v4_2_G0817_p0062.png,,,1,True
v3c_G0816_p0012,G0816,v3c,12,pv,0.3825,771.135,both,chips/pv/v3c_G0816_p0012.png,,,1,True
v3c_G0816_p0041,G0816,v3c,41,nonpv,0.0,261.263,both,chips/nonpv/v3c_G0816_p0041.png,,,1,True
v4_2_G0776_p0014,G0776,v4_2,14,nonpv,0.0,31.825,both,chips/nonpv/v4_2_G0776_p0014.png,,,1,True
v3c_G0816_p0013,G0816,v3c,13,pv,0.7569,79.042,both,chips/pv/v3c_G0816_p0013.png,,,1,True
v4_2_G0817_p0074,G0817,v4_2,74,pv,0.5176,28.841,v4_2,chips/pv/v4_2_G0817_p0074.png,,g00241,2,True
v4_2_G0776_p0015,G0776,v4_2,15,nonpv,0.0,29.835,both,chips/nonpv/v4_2_G0776_p0015.png,,,1,True
v3c_G0816_p0042,G0816,v3c,42,nonpv,0.0,14.61,v3c,chips/nonpv/v3c_G0816_p0042.png,,,1,True
v4_2_G0776_p0016,G0776,v4_2,16,nonpv,0.0,14.808,both,chips/nonpv/v4_2_G0776_p0016.png,,,1,True
v3c_G0816_p0014,G0816,v3c,14,pv,0.7318,293.497,both,chips/pv/v3c_G0816_p0014.png,,,1,True
v3c_G0816_p0043,G0816,v3c,43,nonpv,0.0,14.57,v3c,chips/nonpv/v3c_G0816_p0043.png,,,1,True
v4_2_G0817_p0076,G0817,v4_2,76,pv,0.4582,62.598,both,chips/pv/v4_2_G0817_p0076.png,,,1,True
v3c_G0816_p0015,G0816,v3c,15,pv,0.8723,222.695,both,chips/pv/v3c_G0816_p0015.png,,,1,True
v4_2_G0817_p0077,G0817,v4_2,77,pv,0.6357,556.556,both,chips/pv/v4_2_G0817_p0077.png,,,1,True
v4_2_G0776_p0017,G0776,v4_2,17,nonpv,0.0,22.968,v4_2,chips/nonpv/v4_2_G0776_p0017.png,,,1,True
v3c_G0816_p0044,G0816,v3c,44,nonpv,0.0,235.9,both,chips/nonpv/v3c_G0816_p0044.png,,,1,True
v4_2_G0776_p0018,G0776,v4_2,18,nonpv,0.0,25.336,both,chips/nonpv/v4_2_G0776_p0018.png,,,1,True
v3c_G0816_p0045,G0816,v3c,45,nonpv,0.0,4.638,both,chips/nonpv/v3c_G0816_p0045.png,,,1,True
v4_2_G0817_p0080,G0817,v4_2,80,pv,0.4129,39.767,both,chips/pv/v4_2_G0817_p0080.png,,,1,True
v3c_G0816_p0016,G0816,v3c,16,pv,0.8861,510.28,both,chips/pv/v3c_G0816_p0016.png,,,1,True
v3c_G0816_p0017,G0816,v3c,17,pv,0.9702,514.718,both,chips/pv/v3c_G0816_p0017.png,,,1,True
v4_2_G0817_p0081,G0817,v4_2,81,pv,0.6032,18.61,both,chips/pv/v4_2_G0817_p0081.png,,,1,True
v3c_G0816_p0046,G0816,v3c,46,nonpv,0.0,6.787,v3c,chips/nonpv/v3c_G0816_p0046.png,,,1,True
v4_2_G0776_p0019,G0776,v4_2,19,nonpv,0.0,21.953,both,chips/nonpv/v4_2_G0776_p0019.png,,,1,True
v3c_G0816_p0048,G0816,v3c,48,nonpv,0.0,9.753,both,chips/nonpv/v3c_G0816_p0048.png,,,1,True
v4_2_G0776_p0020,G0776,v4_2,20,nonpv,0.0,22.351,v4_2,chips/nonpv/v4_2_G0776_p0020.png,,,1,True
v4_2_G0818_p0001,G0818,v4_2,1,pv,0.2764,67.04,both,chips/pv/v4_2_G0818_p0001.png,,g00234,2,False
v3c_G0816_p0018,G0816,v3c,18,pv,0.3052,50.16,both,chips/pv/v3c_G0816_p0018.png,,,1,True
v4_2_G0818_p0003,G0818,v4_2,3,pv,0.8735,79.619,both,chips/pv/v4_2_G0818_p0003.png,,,1,True
v3c_G0816_p0019,G0816,v3c,19,pv,0.9029,26.374,v3c,chips/pv/v3c_G0816_p0019.png,,,1,True
v4_2_G0776_p0021,G0776,v4_2,21,nonpv,0.0,16.878,v4_2,chips/nonpv/v4_2_G0776_p0021.png,,,1,True
v3c_G0816_p0049,G0816,v3c,49,nonpv,0.0,274.036,both,chips/nonpv/v3c_G0816_p0049.png,,,1,True
v4_2_G0818_p0005,G0818,v4_2,5,pv,0.6271,37.262,both,chips/pv/v4_2_G0818_p0005.png,,,1,True
v4_2_G0776_p0023,G0776,v4_2,23,nonpv,0.0971,997.52,v4_2,chips/nonpv/v4_2_G0776_p0023.png,,,1,True
v3c_G0816_p0050,G0816,v3c,50,nonpv,0.0,259.625,both,chips/nonpv/v3c_G0816_p0050.png,,,1,True
v3c_G0816_p0027,G0816,v3c,27,pv,0.9585,60.788,both,chips/pv/v3c_G0816_p0027.png,,,1,True
v4_2_G0776_p0024,G0776,v4_2,24,nonpv,0.0,4714.636,both,chips/nonpv/v4_2_G0776_p0024.png,,,1,True
v3c_G0816_p0057,G0816,v3c,57,nonpv,0.0,66.439,both,chips/nonpv/v3c_G0816_p0057.png,,,1,True
v3c_G0816_p0028,G0816,v3c,28,pv,0.8738,17.775,both,chips/pv/v3c_G0816_p0028.png,,,1,True
v4_2_G0818_p0006,G0818,v4_2,6,pv,0.3363,6.549,both,chips/pv/v4_2_G0818_p0006.png,,,1,True
v3c_G0816_p0060,G0816,v3c,60,nonpv,0.0,16.043,both,chips/nonpv/v3c_G0816_p0060.png,,g00250,2,True
v4_2_G0776_p0025,G0776,v4_2,25,nonpv,0.0,15.464,v4_2,chips/nonpv/v4_2_G0776_p0025.png,,,1,True
v3c_G0816_p0030,G0816,v3c,30,pv,0.908,15.107,both,chips/pv/v3c_G0816_p0030.png,,,1,True
v4_2_G0818_p0007,G0818,v4_2,7,pv,0.8915,136.527,both,chips/pv/v4_2_G0818_p0007.png,,,1,True
v3c_G0816_p0031,G0816,v3c,31,pv,0.768,15.406,both,chips/pv/v3c_G0816_p0031.png,,,1,True
v3c_G0816_p0073,G0816,v3c,73,nonpv,0.0,235.778,both,chips/nonpv/v3c_G0816_p0073.png,,,1,True
v4_2_G0776_p0026,G0776,v4_2,26,nonpv,0.0,14.211,both,chips/nonpv/v4_2_G0776_p0026.png,,,1,True
v4_2_G0818_p0008,G0818,v4_2,8,pv,0.2072,983.772,both,chips/pv/v4_2_G0818_p0008.png,,,1,True
v4_2_G0776_p0027,G0776,v4_2,27,nonpv,0.0,21.356,v4_2,chips/nonpv/v4_2_G0776_p0027.png,,,1,True
v3c_G0816_p0077,G0816,v3c,77,nonpv,0.0,22.411,v3c,chips/nonpv/v3c_G0816_p0077.png,,g00078,2,True
v4_2_G0818_p0012,G0818,v4_2,12,pv,0.925,868.349,both,chips/pv/v4_2_G0818_p0012.png,,,1,True
v3c_G0816_p0036,G0816,v3c,36,pv,0.9581,65.365,both,chips/pv/v3c_G0816_p0036.png,,,1,True
v3c_G0817_p0000,G0817,v3c,0,nonpv,0.0,109.795,both,chips/nonpv/v3c_G0817_p0000.png,,g00229,2,True
v4_2_G0776_p0028,G0776,v4_2,28,nonpv,0.0,20.162,both,chips/nonpv/v4_2_G0776_p0028.png,,,1,True
v3c_G0816_p0039,G0816,v3c,39,pv,0.3296,285.505,v3c,chips/pv/v3c_G0816_p0039.png,,,1,True
v4_2_G0818_p0013,G0818,v4_2,13,pv,0.2144,66.004,both,chips/pv/v4_2_G0818_p0013.png,,,1,True
v4_2_G0776_p0029,G0776,v4_2,29,nonpv,0.0,10.131,both,chips/nonpv/v4_2_G0776_p0029.png,,,1,True
v3c_G0817_p0001,G0817,v3c,1,nonpv,0.0,81.251,both,chips/nonpv/v3c_G0817_p0001.png,,g00230,2,True
v3c_G0816_p0047,G0816,v3c,47,pv,0.9363,47.45,both,chips/pv/v3c_G0816_p0047.png,,,1,True
v4_2_G0818_p0023,G0818,v4_2,23,pv,0.3262,36.764,both,chips/pv/v4_2_G0818_p0023.png,,,1,True
v3c_G0817_p0003,G0817,v3c,3,nonpv,0.0,6.23,v3c,chips/nonpv/v3c_G0817_p0003.png,,,1,True
v4_2_G0818_p0024,G0818,v4_2,24,pv,0.6221,29.2,v4_2,chips/pv/v4_2_G0818_p0024.png,,,1,True
v4_2_G0814_p0004,G0814,v4_2,4,nonpv,0.0,15.307,v4_2,chips/nonpv/v4_2_G0814_p0004.png,,,1,True
v3c_G0816_p0051,G0816,v3c,51,pv,0.9777,55.83,both,chips/pv/v3c_G0816_p0051.png,,,1,True
v4_2_G0814_p0005,G0814,v4_2,5,nonpv,0.0,66.422,v4_2,chips/nonpv/v4_2_G0814_p0005.png,,,1,True
v3c_G0817_p0008,G0817,v3c,8,nonpv,0.0,45.661,v3c,chips/nonpv/v3c_G0817_p0008.png,,,1,True
v4_2_G0818_p0027,G0818,v4_2,27,pv,0.7837,106.947,both,chips/pv/v4_2_G0818_p0027.png,,,1,True
v3c_G0816_p0052,G0816,v3c,52,pv,0.3848,1347.864,both,chips/pv/v3c_G0816_p0052.png,,,1,True
v3c_G0816_p0053,G0816,v3c,53,pv,0.9687,57.562,both,chips/pv/v3c_G0816_p0053.png,,,1,True
v4_2_G0818_p0028,G0818,v4_2,28,pv,0.3497,801.838,both,chips/pv/v4_2_G0818_p0028.png,,,1,True
v4_2_G0814_p0006,G0814,v4_2,6,nonpv,0.0,49.901,both,chips/nonpv/v4_2_G0814_p0006.png,,,1,True
v3c_G0817_p0009,G0817,v3c,9,nonpv,0.0,25.339,both,chips/nonpv/v3c_G0817_p0009.png,,,1,True
v3c_G0817_p0010,G0817,v3c,10,nonpv,0.0,14.909,both,chips/nonpv/v3c_G0817_p0010.png,,,1,True
v4_2_G0818_p0030,G0818,v4_2,30,pv,0.2915,406.591,both,chips/pv/v4_2_G0818_p0030.png,,,1,True
v4_2_G0814_p0007,G0814,v4_2,7,nonpv,0.0,59.594,v4_2,chips/nonpv/v4_2_G0814_p0007.png,,,1,True
v3c_G0816_p0054,G0816,v3c,54,pv,0.2858,15.784,both,chips/pv/v3c_G0816_p0054.png,,,1,True
v3c_G0816_p0055,G0816,v3c,55,pv,0.3984,20.481,both,chips/pv/v3c_G0816_p0055.png,,,1,True
v4_2_G0814_p0008,G0814,v4_2,8,nonpv,0.0,14.371,v4_2,chips/nonpv/v4_2_G0814_p0008.png,,,1,True
v4_2_G0818_p0031,G0818,v4_2,31,pv,0.8224,116.641,both,chips/pv/v4_2_G0818_p0031.png,,,1,True
v3c_G0817_p0016,G0817,v3c,16,nonpv,0.0946,382.966,v3c,chips/nonpv/v3c_G0817_p0016.png,,,1,True
v3c_G0817_p0023,G0817,v3c,23,nonpv,0.0,16.063,both,chips/nonpv/v3c_G0817_p0023.png,,,1,True
v4_2_G0818_p0034,G0818,v4_2,34,pv,0.8653,26.751,both,chips/pv/v4_2_G0818_p0034.png,,,1,True
v4_2_G0814_p0010,G0814,v4_2,10,nonpv,0.0,46.496,both,chips/nonpv/v4_2_G0814_p0010.png,,,1,True
v3c_G0816_p0056,G0816,v3c,56,pv,0.5017,25.218,both,chips/pv/v3c_G0816_p0056.png,,,1,True
v4_2_G0818_p0036,G0818,v4_2,36,pv,0.5037,496.64,both,chips/pv/v4_2_G0818_p0036.png,,,1,True
v3c_G0817_p0024,G0817,v3c,24,nonpv,0.0,47.433,both,chips/nonpv/v3c_G0817_p0024.png,,,1,True
v3c_G0816_p0058,G0816,v3c,58,pv,0.9587,224.317,both,chips/pv/v3c_G0816_p0058.png,,,1,True
v4_2_G0814_p0012,G0814,v4_2,12,nonpv,0.0,4.379,v4_2,chips/nonpv/v4_2_G0814_p0012.png,,,1,True
v4_2_G0814_p0015,G0814,v4_2,15,nonpv,0.0,41.68,v4_2,chips/nonpv/v4_2_G0814_p0015.png,,,1,True
v3c_G0816_p0059,G0816,v3c,59,pv,0.9768,220.415,both,chips/pv/v3c_G0816_p0059.png,,,1,True
v3c_G0817_p0025,G0817,v3c,25,nonpv,0.0,18.312,both,chips/nonpv/v3c_G0817_p0025.png,,,1,True
v4_2_G0818_p0039,G0818,v4_2,39,pv,0.9327,16.023,both,chips/pv/v4_2_G0818_p0039.png,,,1,True
v4_2_G0818_p0040,G0818,v4_2,40,pv,0.3484,247.276,v4_2,chips/pv/v4_2_G0818_p0040.png,,,1,True
v4_2_G0814_p0016,G0814,v4_2,16,nonpv,0.0,7.842,v4_2,chips/nonpv/v4_2_G0814_p0016.png,,,1,True
v3c_G0816_p0061,G0816,v3c,61,pv,0.8527,47.69,both,chips/pv/v3c_G0816_p0061.png,,,1,True
v3c_G0817_p0026,G0817,v3c,26,nonpv,0.0,753.129,both,chips/nonpv/v3c_G0817_p0026.png,,,1,True
v3c_G0817_p0027,G0817,v3c,27,nonpv,0.0,345.523,both,chips/nonpv/v3c_G0817_p0027.png,,,1,True
v4_2_G0818_p0042,G0818,v4_2,42,pv,0.2917,179.698,v4_2,chips/pv/v4_2_G0818_p0042.png,,,1,True
v4_2_G0814_p0017,G0814,v4_2,17,nonpv,0.0,13.814,both,chips/nonpv/v4_2_G0814_p0017.png,,,1,True
v3c_G0816_p0062,G0816,v3c,62,pv,0.8993,46.356,both,chips/pv/v3c_G0816_p0062.png,,,1,True
v3c_G0816_p0063,G0816,v3c,63,pv,0.8608,48.725,both,chips/pv/v3c_G0816_p0063.png,,,1,True
v4_2_G0814_p0018,G0814,v4_2,18,nonpv,0.0834,197.411,v4_2,chips/nonpv/v4_2_G0814_p0018.png,,,1,True
v4_2_G0818_p0044,G0818,v4_2,44,pv,0.7122,137.48,both,chips/pv/v4_2_G0818_p0044.png,,,1,True
v3c_G0817_p0028,G0817,v3c,28,nonpv,0.0,18.073,both,chips/nonpv/v3c_G0817_p0028.png,,,1,True
v3c_G0817_p0029,G0817,v3c,29,nonpv,0.0,19.108,both,chips/nonpv/v3c_G0817_p0029.png,,,1,True
v4_2_G0814_p0019,G0814,v4_2,19,nonpv,0.0,272.913,both,chips/nonpv/v4_2_G0814_p0019.png,,g00266,2,True
v4_2_G0818_p0045,G0818,v4_2,45,pv,0.7291,135.708,both,chips/pv/v4_2_G0818_p0045.png,,,1,True
v3c_G0816_p0064,G0816,v3c,64,pv,0.889,31.368,v3c,chips/pv/v3c_G0816_p0064.png,,,1,True
v4_2_G0814_p0021,G0814,v4_2,21,nonpv,0.0,22.91,both,chips/nonpv/v4_2_G0814_p0021.png,,,1,True
v4_2_G0818_p0047,G0818,v4_2,47,pv,0.2145,177.565,both,chips/pv/v4_2_G0818_p0047.png,,,1,True
